state,district,biometric_updates,demographic_updates,new_enrolments,total_updates,assi,district_type,stress_type,bio_ratio,demo_ratio,temporal_status,assi_trend,assi_acceleration,future_mbu_demand,mbu_risk_score,age_18_greater,anomaly_score,security_status,Recommended_Action,Priority,Preparedness_Index,District_Playbook
Gujarat,Sabar Kantha,617.0,643.0,2437.0,1260.0,0.5170291341813705,Growth Zone,Mixed Stress,0.48968253968253966,0.5103174603174603,Early-warning District,3.5390625,3.4927453617921387,1083,0.5599425523184243,157,1,Normal,Maintain Routine Operations,Normal,91.1,Maintain Routine Operations
Gujarat,Sabarkantha,90387.0,43877.0,5115.0,134264.0,26.24907135874878,Maintenance-heavy Zone,Biometric-dominant Stress,0.6732035392957159,0.3267964607042841,Emerging Hotspot,2.0630381400208995,49.82196167831848,3603,94.57540410557185,339,1,Normal,Deploy 5+ Iris Scanners,High,58.0,Deploy Iris Scanners (Biometric Failure)
Gujarat,Surat,281599.0,357582.0,25469.0,639181.0,25.096430955278965,Maintenance-heavy Zone,Mixed Stress,0.4405622194652219,0.5594377805347781,Emerging Hotspot,2.9436383287660632,23.57267482026304,18412,462.0754867485963,658,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,52.6,PRE-EMPTIVE: Book School Premises for MBU Camps
Gujarat,Surendra Nagar,95711.0,38759.0,6855.0,134470.0,19.61633843909555,Maintenance-heavy Zone,Biometric-dominant Stress,0.711764705882353,0.28823529411764703,Emerging Hotspot,0.035406981325349564,21.51417240273506,4853,95.1980904449307,337,1,Normal,Deploy 5+ Iris Scanners,High,66.5,Deploy Iris Scanners (Biometric Failure)
Gujarat,Surendranagar,527.0,913.0,1442.0,1440.0,0.9986130374479889,Stable Zone,Mixed Stress,0.3659722222222222,0.6340277777777777,Early-warning District,4.948275862068965,4.384696162720054,771,0.7699306518723995,78,1,Normal,Maintain Routine Operations,Normal,92.3,Maintain Routine Operations
Gujarat,Tapi,40025.0,12190.0,2212.0,52215.0,23.605334538878843,Maintenance-heavy Zone,Biometric-dominant Stress,0.766542181365508,0.233457818634492,Declining / Stable,-8.19278033794163,33.83883310936981,1856,43.81150090415913,151,1,Normal,Maintain Routine Operations,High,65.9,Deploy Iris Scanners (Biometric Failure)
Gujarat,The Dangs,27950.0,6581.0,1328.0,34531.0,26.00225903614458,Maintenance-heavy Zone,Biometric-dominant Stress,0.8094176247429845,0.19058237525701544,Declining / Stable,-2.2956896551724135,13.115220530600084,1068,27.77041265060241,74,1,Normal,Maintain Routine Operations,High,63.9,Deploy Iris Scanners (Biometric Failure)
Gujarat,Vadodara,201417.0,100027.0,12284.0,301444.0,24.539563660045587,Maintenance-heavy Zone,Biometric-dominant Stress,0.6681738565040273,0.3318261434959727,Declining / Stable,-74.85619448684236,219.64657060498422,9306,228.36517942038424,545,-1,Sentinel Alert: Audit Required,"IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment), Pre-position Biometric Kits (MBU Wave Incoming)",CRITICAL,24.9,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Gujarat,Valsad,84024.0,48343.0,7448.0,132367.0,17.772153598281417,Maintenance-heavy Zone,Mixed Stress,0.6347805721969978,0.36521942780300226,Emerging Hotspot,0.39837970062612654,17.055738175478,5818,103.39838963480128,224,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,68.8,PRE-EMPTIVE: Book School Premises for MBU Camps
Haryana,Ambala,72756.0,33242.0,3218.0,105998.0,32.93909260410193,Maintenance-heavy Zone,Biometric-dominant Stress,0.686390309251118,0.31360969074888206,Declining / Stable,-3.637979146695381,18.239419354768977,3063,100.89244064636421,33,1,Normal,Maintain Routine Operations,High,51.9,Deploy Iris Scanners (Biometric Failure)
Haryana,Bhiwani,95625.0,34280.0,3489.0,129905.0,37.232731441673835,Maintenance-heavy Zone,Biometric-dominant Stress,0.736114853161926,0.26388514683807396,Emerging Hotspot,4.957136469611318,5.811879414887152,3321,123.6499011177988,16,1,Normal,Deploy 5+ Iris Scanners,High,46.9,Deploy Iris Scanners (Biometric Failure)
Haryana,Charkhi Dadri,9788.0,12095.0,858.0,21883.0,25.504662004662006,Maintenance-heavy Zone,Mixed Stress,0.4472878490152173,0.5527121509847827,Emerging Hotspot,6.442145593869731,10.381156439137373,839,21.398411421911423,0,1,Normal,Maintain Routine Operations,High,65.7,Maintain Routine Operations
Haryana,Faridabad,118951.0,160555.0,16155.0,279506.0,17.30151655834107,Maintenance-heavy Zone,Mixed Stress,0.4255758373702175,0.5744241626297826,Declining / Stable,-27.72700716845878,82.90657483851793,12607,218.1202192510059,323,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,65.9,PRE-EMPTIVE: Book School Premises for MBU Camps
Haryana,Fatehabad,69794.0,41970.0,2612.0,111764.0,42.78866768759571,Maintenance-heavy Zone,Mixed Stress,0.6244765756415304,0.37552342435846964,Emerging Hotspot,4.060620102103861,7.008294857118529,2510,107.39955589586523,10,1,Normal,Maintain Routine Operations,High,45.8,Maintain Routine Operations
Haryana,Gurgaon,70791.0,119213.0,6861.0,190004.0,27.69333916338726,Maintenance-heavy Zone,Mixed Stress,0.37257636681333023,0.6274236331866697,Declining / Stable,-1.5872870241308932,13.764889647282647,5417,150.0148182480688,197,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,53.6,PRE-EMPTIVE: Book School Premises for MBU Camps
Haryana,Gurugram,0.0,0.0,2636.0,0.0,0.0,Growth Zone,,,,Declining / Stable,0.0,0.0,1804,0.0,207,1,Normal,Flag as Resource Donor (Relocate Surplus Kits),Normal,90.5,Maintain Routine Operations
Haryana,Hisar,115867.0,63206.0,5234.0,179073.0,34.213412304165075,Maintenance-heavy Zone,Mixed Stress,0.6470378002267232,0.3529621997732768,Declining / Stable,-2.7759087066779378,17.367849182517475,4927,168.56948242262135,18,1,Normal,Maintain Routine Operations,High,47.0,Maintain Routine Operations
Haryana,Jhajjar,56639.0,32384.0,2624.0,89023.0,33.92644817073171,Maintenance-heavy Zone,Mixed Stress,0.6362288397380452,0.3637711602619548,Emerging Hotspot,5.575111502844216,5.480786154723159,2515,85.32501714939025,10,1,Normal,Maintain Routine Operations,High,51.9,Maintain Routine Operations
Haryana,Jhajjar *,0.0,0.0,1.0,0.0,0.0,Growth Zone,,,,Declining / Stable,,,0,0.0,0,1,Normal,Flag as Resource Donor (Relocate Surplus Kits),Normal,99.1,Maintain Routine Operations
Haryana,Jind,91268.0,44013.0,3821.0,135281.0,35.4046061240513,Maintenance-heavy Zone,Biometric-dominant Stress,0.6746549774173757,0.3253450225826243,Emerging Hotspot,6.353342969934897,7.602431698147116,3729,132.02377623658728,0,1,Normal,Deploy 5+ Iris Scanners,High,48.0,Deploy Iris Scanners (Biometric Failure)
Haryana,Kaithal,79936.0,39974.0,2991.0,119910.0,40.09027081243731,Maintenance-heavy Zone,Biometric-dominant Stress,0.6666333083145692,0.33336669168543076,Declining / Stable,-1.2136332721213363,13.020590358054465,2894,116.02124373119358,12,1,Normal,Maintain Routine Operations,High,46.5,Deploy Iris Scanners (Biometric Failure)
Haryana,Karnal,94019.0,49131.0,4048.0,143150.0,35.36314229249012,Maintenance-heavy Zone,Biometric-dominant Stress,0.6567865874956339,0.34321341250436604,Early-warning District,3.928976313591699,1.8907486702217444,3861,136.53709239130436,8,1,Normal,Maintain Routine Operations,High,47.8,Deploy Iris Scanners (Biometric Failure)
Haryana,Kurukshetra,69992.0,28709.0,2404.0,98701.0,41.05698835274542,Maintenance-heavy Zone,Biometric-dominant Stress,0.7091316197404282,0.29086838025957185,Declining / Stable,-9.461872650314167,31.51992159525424,2315,95.04692803660565,11,1,Normal,Maintain Routine Operations,High,47.2,Deploy Iris Scanners (Biometric Failure)
Haryana,Mahendragarh,48832.0,28534.0,2754.0,77366.0,28.092229484386348,Maintenance-heavy Zone,Mixed Stress,0.6311816560246103,0.3688183439753897,Early-warning District,4.203286272633006,4.302172711503375,2575,72.33749092229485,24,1,Normal,Maintain Routine Operations,High,57.9,Maintain Routine Operations
Haryana,Mewat,68325.0,66667.0,7558.0,134992.0,17.86080973802593,Maintenance-heavy Zone,Mixed Stress,0.5061411046580538,0.4938588953419462,Early-warning District,1.2006839899948205,4.294569110633905,6989,124.82919925906323,19,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,67.6,PRE-EMPTIVE: Book School Premises for MBU Camps
Haryana,Nuh,0.0,0.0,1506.0,0.0,0.0,Growth Zone,,,,Declining / Stable,,,1251,0.0,42,1,Normal,Flag as Resource Donor (Relocate Surplus Kits),Normal,91.6,Maintain Routine Operations
Haryana,Palwal,58697.0,68968.0,4703.0,127665.0,27.14543908143738,Maintenance-heavy Zone,Mixed Stress,0.4597736262875494,0.5402263737124505,Emerging Hotspot,2.724463757976922,6.569801006838844,4367,118.54413246863703,4,1,Normal,Maintain Routine Operations,High,55.5,Maintain Routine Operations
Haryana,Panchkula,37369.0,34418.0,1384.0,71787.0,51.869219653179194,Maintenance-heavy Zone,Mixed Stress,0.5205538607268726,0.47944613927312746,Emerging Hotspot,5.62191367443122,8.305992855571722,1287,66.75568569364161,5,1,Normal,Maintain Routine Operations,High,45.9,Maintain Routine Operations
Haryana,Panipat,79773.0,69084.0,6088.0,148857.0,24.45088699080158,Maintenance-heavy Zone,Mixed Stress,0.5359035853201395,0.4640964146798605,Emerging Hotspot,3.7537031044303744,8.798202943172134,5498,134.43097667542708,47,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,57.9,PRE-EMPTIVE: Book School Premises for MBU Camps
Haryana,Rewari,49732.0,44031.0,2485.0,93763.0,37.73158953722334,Maintenance-heavy Zone,Mixed Stress,0.5304011177116773,0.4695988822883227,Emerging Hotspot,5.221423798187362,9.529667561798357,2329,87.87687203219316,6,1,Normal,Maintain Routine Operations,High,48.8,Maintain Routine Operations
Haryana,Rohtak,75970.0,26531.0,3413.0,102501.0,30.032522707295634,Maintenance-heavy Zone,Biometric-dominant Stress,0.7411635008438942,0.2588364991561058,Emerging Hotspot,1.2304092374016404,9.755395504025644,3161,94.9328042777615,61,1,Normal,Deploy 5+ Iris Scanners,High,54.5,Deploy Iris Scanners (Biometric Failure)
Haryana,Sirsa,97066.0,55162.0,3335.0,152228.0,45.645577211394304,Maintenance-heavy Zone,Mixed Stress,0.6376356517854797,0.36236434821452035,Emerging Hotspot,6.136674811315633,8.464416641616783,3135,143.09888455772114,2,1,Normal,Maintain Routine Operations,High,44.2,Maintain Routine Operations
Haryana,Sonipat,84653.0,60664.0,4619.0,145317.0,31.460705780471965,Maintenance-heavy Zone,Mixed Stress,0.5825402396140851,0.4174597603859149,Declining / Stable,-4.0032173966384486,17.73109141199729,4314,135.72148473695606,37,1,Normal,Maintain Routine Operations,High,51.0,Maintain Routine Operations
Haryana,Yamuna Nagar,88728.0,52881.0,3396.0,141609.0,41.698763250883395,Maintenance-heavy Zone,Mixed Stress,0.626570345105184,0.373429654894816,Emerging Hotspot,5.9740788837114565,6.565014230821026,3278,136.68854593639577,8,1,Normal,Maintain Routine Operations,High,44.9,Maintain Routine Operations
Haryana,Yamunanagar,882.0,428.0,59.0,1310.0,22.203389830508474,Maintenance-heavy Zone,Biometric-dominant Stress,0.6732824427480916,0.3267175572519084,Emerging Hotspot,5.079545454545454,5.771712173635242,56,1.2433898305084745,0,1,Normal,Deploy 5+ Iris Scanners,Normal,75.0,Deploy Iris Scanners (Biometric Failure)
Himachal Pradesh,Bilaspur,21906.0,6760.0,999.0,28666.0,28.694694694694693,Maintenance-heavy Zone,Biometric-dominant Stress,0.764180562338659,0.23581943766134097,Early-warning District,2.340901363756563,4.4151583847656735,985,28.264274274274275,0,1,Normal,Maintain Routine Operations,High,61.3,Deploy Iris Scanners (Biometric Failure)
Himachal Pradesh,Chamba,33842.0,19658.0,1657.0,53500.0,32.28726614363307,Maintenance-heavy Zone,Mixed Stress,0.6325607476635514,0.3674392523364486,Emerging Hotspot,2.616817931793179,9.68191563742506,1586,51.20760410380205,7,1,Normal,Maintain Routine Operations,High,55.5,Maintain Routine Operations
Himachal Pradesh,Hamirpur,23819.0,7320.0,1198.0,31139.0,25.992487479131885,Maintenance-heavy Zone,Biometric-dominant Stress,0.7649250136484794,0.2350749863515206,Emerging Hotspot,2.450161964472309,6.127040196509083,1181,30.697127712854755,1,1,Normal,Deploy 5+ Iris Scanners,High,63.4,Deploy Iris Scanners (Biometric Failure)
Himachal Pradesh,Kangra,89913.0,34127.0,3966.0,124040.0,31.275844679778114,Maintenance-heavy Zone,Biometric-dominant Stress,0.724871009351822,0.27512899064817803,Emerging Hotspot,6.612916328188464,9.048555927549087,3869,121.00624306606151,22,1,Normal,Deploy 5+ Iris Scanners,High,52.0,Deploy Iris Scanners (Biometric Failure)
Himachal Pradesh,Kinnaur,4467.0,1169.0,163.0,5636.0,34.576687116564415,Maintenance-heavy Zone,Biometric-dominant Stress,0.792583392476934,0.207416607523066,Emerging Hotspot,4.220168067226891,6.393886468355988,137,4.7370061349693255,5,1,Normal,Deploy 5+ Iris Scanners,High,58.6,Deploy Iris Scanners (Biometric Failure)
Himachal Pradesh,Kullu,21248.0,9602.0,1239.0,30850.0,24.89911218724778,Maintenance-heavy Zone,Biometric-dominant Stress,0.6887520259319286,0.3112479740680713,Emerging Hotspot,1.2579941232391327,8.986187318131227,1022,25.446892655367233,106,1,Normal,Deploy 5+ Iris Scanners,High,66.0,Deploy Iris Scanners (Biometric Failure)
Himachal Pradesh,Lahaul And Spiti,47.0,59.0,3.0,106.0,35.333333333333336,Maintenance-heavy Zone,Mixed Stress,0.44339622641509435,0.5566037735849056,Early-warning District,13.5,,3,0.106,0,1,Normal,Maintain Routine Operations,High,59.8,Maintain Routine Operations
Himachal Pradesh,Lahul & Spiti,595.0,277.0,38.0,872.0,22.94736842105263,Maintenance-heavy Zone,Biometric-dominant Stress,0.6823394495412844,0.3176605504587156,Emerging Hotspot,23.73504273504274,40.88786427124311,36,0.8261052631578947,0,1,Normal,Deploy 5+ Iris Scanners,Normal,74.0,Deploy Iris Scanners (Biometric Failure)
Himachal Pradesh,Lahul And Spiti,765.0,233.0,32.0,998.0,31.1875,Maintenance-heavy Zone,Biometric-dominant Stress,0.7665330661322646,0.23346693386773548,Emerging Hotspot,18.939393939393938,23.12102565554899,31,0.9668125,0,1,Normal,Deploy 5+ Iris Scanners,High,63.4,Deploy Iris Scanners (Biometric Failure)
Himachal Pradesh,Mandi,63334.0,16305.0,2514.0,79639.0,31.678202068416866,Maintenance-heavy Zone,Biometric-dominant Stress,0.7952636271173671,0.20473637288263288,Early-warning District,3.2645602302337804,3.6037602767659505,2460,77.9283770883055,11,1,Normal,Maintain Routine Operations,High,54.2,Deploy Iris Scanners (Biometric Failure)
Himachal Pradesh,Shimla,39727.0,15742.0,1670.0,55469.0,33.21497005988024,Maintenance-heavy Zone,Biometric-dominant Stress,0.7162018424705692,0.28379815752943083,Emerging Hotspot,4.972502353099368,8.045133208077845,1488,49.42387544910179,21,1,Normal,Deploy 5+ Iris Scanners,High,54.7,Deploy Iris Scanners (Biometric Failure)
Himachal Pradesh,Sirmaur,31453.0,19418.0,1584.0,50871.0,32.115530303030305,Maintenance-heavy Zone,Mixed Stress,0.6182893986750801,0.3817106013249199,Emerging Hotspot,4.275730078631647,7.375257312391981,1510,48.49445075757576,7,1,Normal,Maintain Routine Operations,High,55.8,Maintain Routine Operations
Himachal Pradesh,Solan,33569.0,8983.0,1176.0,42552.0,36.183673469387756,Maintenance-heavy Zone,Biometric-dominant Stress,0.7888935890204926,0.21110641097950741,Emerging Hotspot,6.835181752651631,10.217357304701494,1105,39.98295918367347,6,1,Normal,Deploy 5+ Iris Scanners,High,52.7,Deploy Iris Scanners (Biometric Failure)
Himachal Pradesh,Una,31549.0,9561.0,1247.0,41110.0,32.96712109061748,Maintenance-heavy Zone,Biometric-dominant Stress,0.767428849428363,0.23257115057163708,Emerging Hotspot,3.5010184097140624,9.596801346520085,1226,40.41769045709704,0,1,Normal,Deploy 5+ Iris Scanners,High,55.7,Deploy Iris Scanners (Biometric Failure)
Jammu & Kashmir,Anantnag,47569.0,35566.0,3354.0,83135.0,24.786821705426355,Maintenance-heavy Zone,Mixed Stress,0.5721898117519697,0.4278101882480303,Emerging Hotspot,7.003471568688959,9.103022600700054,2978,73.81515503875968,35,1,Normal,Maintain Routine Operations,High,61.6,Maintain Routine Operations
Jammu & Kashmir,Badgam,14141.0,12119.0,1867.0,26260.0,14.065345474022497,Maintenance-heavy Zone,Mixed Stress,0.5384996191926885,0.4615003808073115,Early-warning District,2.144653524492234,1.9081980747307077,1674,23.54538832351366,1,1,Normal,Maintain Routine Operations,Normal,81.1,Maintain Routine Operations
Jammu & Kashmir,Bandipore,20373.0,15894.0,1639.0,36267.0,22.12751677852349,Maintenance-heavy Zone,Mixed Stress,0.5617503515592688,0.4382496484407312,Emerging Hotspot,4.410576297842096,6.408177535746349,1288,28.500241610738254,43,1,Normal,Maintain Routine Operations,High,69.4,Maintain Routine Operations
Jammu & Kashmir,Bandipur,1.0,1.0,2.0,2.0,1.0,Stable Zone,Mixed Stress,0.5,0.5,Early-warning District,1.0,,2,0.002,0,1,Normal,Maintain Routine Operations,Normal,97.3,Maintain Routine Operations
Jammu & Kashmir,Baramula,61935.0,36795.0,3794.0,98730.0,26.02266736953084,Maintenance-heavy Zone,Mixed Stress,0.6273169249468247,0.37268307505317533,Declining / Stable,-8.125292333508533,20.497838469226114,3198,83.22049024775961,64,1,Normal,Maintain Routine Operations,High,59.1,Maintain Routine Operations
Jammu & Kashmir,Budgam,23111.0,18622.0,859.0,41733.0,48.58323632130384,Maintenance-heavy Zone,Mixed Stress,0.553782378453502,0.44621762154649797,Emerging Hotspot,5.115788578475146,5.710165090479482,793,38.52650640279394,15,1,Normal,Maintain Routine Operations,High,48.9,Maintain Routine Operations
Jammu & Kashmir,Doda,36779.0,11377.0,4504.0,48156.0,10.691829484902309,Maintenance-heavy Zone,Biometric-dominant Stress,0.7637469889525708,0.23625301104742918,Early-warning District,0.17677442225884343,3.1192666171194614,3449,36.87611989342806,32,1,Normal,Maintain Routine Operations,Normal,80.7,Deploy Iris Scanners (Biometric Failure)
Jammu & Kashmir,Ganderbal,13696.0,7529.0,843.0,21225.0,25.177935943060497,Maintenance-heavy Zone,Mixed Stress,0.6452767962308599,0.3547232037691402,Emerging Hotspot,6.844054821582911,6.992245132663557,773,19.462544483985763,11,1,Normal,Maintain Routine Operations,High,66.5,Maintain Routine Operations
Jammu & Kashmir,Jammu,98799.0,35116.0,4620.0,133915.0,28.985930735930737,Maintenance-heavy Zone,Biometric-dominant Stress,0.7377739610947243,0.26222603890527574,Declining / Stable,-23.336228908368213,54.775441398732134,3749,108.66825432900433,36,1,Normal,Maintain Routine Operations,High,54.7,Deploy Iris Scanners (Biometric Failure)
Jammu & Kashmir,Kargil,2923.0,2056.0,530.0,4979.0,9.394339622641509,Maintenance-heavy Zone,Mixed Stress,0.5870656758385218,0.4129343241614782,Early-warning District,0.7884525697229735,1.36838799505056,388,3.6450037735849055,1,1,Normal,Maintain Routine Operations,Normal,89.2,Maintain Routine Operations
Jammu & Kashmir,Kathua,40163.0,20478.0,2962.0,60641.0,20.472991222147197,Maintenance-heavy Zone,Biometric-dominant Stress,0.6623076796226975,0.3376923203773025,Early-warning District,0.6000184405286463,4.162756671503189,2643,54.11011580013504,9,1,Normal,Maintain Routine Operations,High,69.0,Deploy Iris Scanners (Biometric Failure)
Jammu & Kashmir,Kishtwar,20920.0,5868.0,1269.0,26788.0,21.109535066981877,Maintenance-heavy Zone,Biometric-dominant Stress,0.7809466925489025,0.2190533074510975,Early-warning District,1.8145167091960879,3.719914398682235,1058,22.333888100866826,6,1,Normal,Maintain Routine Operations,Normal,71.6,Deploy Iris Scanners (Biometric Failure)
Jammu & Kashmir,Kulgam,25744.0,12407.0,1211.0,38151.0,31.50371593724195,Maintenance-heavy Zone,Biometric-dominant Stress,0.6747922728106733,0.3252077271893266,Emerging Hotspot,4.2651601022936525,5.266666722085255,970,30.55860445912469,9,1,Normal,Deploy 5+ Iris Scanners,High,58.1,Deploy Iris Scanners (Biometric Failure)
